station_id,latitude,longitude,elevation,state,name,network,wmo_id
USW00003954,35.5342,-97.6469,395.3,OK,OKLAHOMA CITY POST AP,,
USW00013919,35.4167,-97.3833,384.0,OK,OKLAHOMA CITY TINKER AFB,,72354
USW00013967,35.3889,-97.6006,391.7,OK,OKLAHOMA CITY WILL ROGERS AP,GSN,72353
USC00346670,35.6239,-96.025,197.2,OK,OKMULGEE WTR WKS,HCN,
USC00346678,35.6092,-95.4633,198.1,OK,OKTAHA 2 NE,,
US1OKJC0003,34.6667,-99.4339,422.5,OK,OLUSTEE 8.2 N,,
USC00346729,36.4333,-95.6833,208.2,OK,OOLOGAH DAM,,
USC00346751,36.3486,-98.4808,383.7,OK,ORIENTA 1SSW,,
USC00346756,36.1472,-97.2858,292.9,OK,ORLANDO 5E MESONET,,
US1OKRG0005,36.2633,-95.8108,220.1,OK,OWASSO 1.8 SE,,
USC00346926,34.7253,-97.2814,286.5,OK,PAULS VALLEY 4 WSW,HCN,
USC00346931,34.7156,-97.2292,290.8,OK,PAULS VLY 1SSW MESONET,,
USC00346935,36.6692,-96.3472,254.5,OK,PAWHUSKA,HCN,
USC00346940,36.3567,-96.8108,254.5,OK,PAWNEE,,
USC00347003,35.9742,-97.0269,271.9,OK,PERKINS,,
USC00347003,35.9853,-97.0189,281.9,OK,PERKINS 1NE,,
USC00347002,35.9986,-97.0481,292.0,OK,PERKINS 2NNW MESONET,,
USC00347012,36.2886,-97.2897,312.4,OK,PERRY,HCN,
USC00347068,35.6906,-97.745,365.8,OK,PIEDMONT 3 N,,
USC00347080,34.1167,-95.0833,149.4,OK,PINE CREEK DAM,,
USW00013969,36.7367,-97.1019,304.8,OK,PONCA CITY MUNI AP,,72453
USC00347214,34.4997,-96.6275,312.4,OK,PONTOTOC,,
USC00347214,34.5053,-96.6222,324.6,OK,PONTOTOC 1N,,
USC00347254,35.0539,-94.6264,134.1,OK,POTEAU WTR WKS,HCN,
USC00347264,35.4875,-96.7303,307.8,OK,PRAGUE 2W,,
USC00347309,36.3092,-95.3297,190.5,OK,PRYOR,,
USC00347327,34.9858,-97.3842,341.4,OK,PURCELL 2 SW,,
US1OKMC0005,35.0131,-97.4898,354.8,OK,PURCELL 6.7 W,,
USC00347343,35.8989,-98.9603,588.9,OK,PUTNAM 3N MESONET,,
USC00347372,35.1333,-95.3667,199.3,OK,QUINTON,,
USC00347390,36.5044,-96.7439,251.5,OK,RALSTON,,
USC00347394,36.6,-95.9167,237.7,OK,RAMONA 4 N,,
USC00347403,34.1578,-98.3108,303.6,OK,RANDLETT 9 E,,
USC00347412,36.5447,-101.0842,826.0,OK,RANGE,,
USC00347505,36.4611,-97.1797,277.4,OK,RED ROCK,,
USC00347507,36.3558,-97.1531,292.9,OK,RED ROCK 7SSE MESONET,,
USC00347534,36.9425,-102.6314,1225.3,OK,REGNIER,,
USC00347565,35.1589,-99.3658,541.6,OK,RETROP,,
USC00347565,35.1583,-99.3664,541.6,OK,RETROP,,
USC00347579,35.6256,-99.9106,726.9,OK,REYDON 2SSE,,
USC00347640,34.1936,-97.5881,282.9,OK,RINGLING 1N MESONET,,
USC00347727,34.8511,-99.0208,445.6,OK,ROOSEVELT,,
US1OKJF0003,34.0488,-98.0344,288.6,OK,RYAN 5.0 WNW,,
US1OKSQ0003,35.45,-94.7953,158.5,OK,SALLISAW 1.0 SE,,
USC00347862,35.4572,-94.8047,201.2,OK,SALLISAW 2 NW,,
USC00347952,35.3061,-99.6275,579.1,OK,SAYRE,,
US1OKBC0005,35.3557,-99.7083,628.2,OK,SAYRE 5.8 NW,,
USC00347979,35.0383,-95.9578,214.9,OK,SCIPIO 1 S,,
USC00348016,34.9692,-98.7603,449.6,OK,SEDAN,,
USC00348027,36.1903,-99.0403,545.0,OK,SEILING 7WNW MESONET,,
USC00348042,35.2317,-96.6531,279.8,OK,SEMINOLE,,
USC00348042,35.2317,-96.6531,281.6,OK,SEMINOLE,,
USC00340990,35.1767,-96.7003,292.0,OK,SEMINOLE 4SSW MESONET,,
US1OKEL0003,36.2634,-99.884,688.8,OK,SHATTUCK 0.7 SSW,,
USC00348110,35.3553,-96.9203,332.8,OK,SHAWNEE,,
USC00348124,35.3647,-96.9481,328.0,OK,SHAWNEE 3NNW MESONET,,
USC00348258,36.365,-96.0028,196.6,OK,SKIATOOK,,
USC00348285,34.4678,-94.6428,250.5,OK,SMITHVILLE,,
USC00348299,34.6867,-98.9483,417.6,OK,SNYDER 1 N,,
USC00348299,34.6475,-98.93,429.8,OK,SNYDER 2 ESE,,
USC00348380,36.3894,-95.0597,208.8,OK,SPAVINAW,,
USC00348390,35.5419,-97.3414,372.8,OK,SPENCER 2ENE MESONET,,
US1OKOS0004,36.335,-96.0975,245.1,OK,SPERRY 6.7 WNW,,
USC00348416,35.245,-94.625,150.9,OK,SPIRO,,
USC00348479,35.3197,-97.2117,368.5,OK,STELLA,,
USC00348480,34.6536,-98.1797,339.5,OK,STERLING 6S,,
USW00053926,36.1181,-97.0914,271.3,OK,STILLWATER 2 W,,
USC00348501,36.1175,-97.095,272.8,OK,STILLWATER 2 W,HCN,
USW00053926,36.1181,-97.0914,271.3,OK,STILLWATER 2 W,,74642
USW00053927,36.1347,-97.1083,270.7,OK,STILLWATER 5 WNW,,
USW00053927,36.1347,-97.1083,270.7,OK,STILLWATER 5 WNW,,74643
USC00348499,36.1208,-97.0953,271.9,OK,STILLWATER MESONET,,
USW00003965,36.1625,-97.0894,299.9,OK,STILLWATER RGNL AP,,
USC00348506,35.8953,-94.6486,304.8,OK,STILWELL 5 NNW,,
USC00348563,35.7975,-96.6658,275.8,OK,STROUD 3 N,,
USC00348570,34.5658,-96.9503,319.7,OK,SULPHUR 4NNE MESONET,,
USC00348652,35.4219,-99.9053,658.4,OK,SWEETWATER,,
USC00348677,35.9369,-94.9644,259.1,OK,TAHLEQUAH,HCN,
USC00348708,36.0381,-98.9592,519.7,OK,TALOGA,,
USC00348708,36.0406,-98.9625,522.7,OK,TALOGA,,
USC00348751,35.2594,-96.9183,320.0,OK,TECUMSEH,,
USC00348769,35.6,-95.05,234.7,OK,TENKILLER FERRY DAM,,
USC00348815,35.7522,-98.7453,543.2,OK,THOMAS,,
USC00348879,34.4397,-99.1375,386.8,OK,TIPTON 4S MESONET,,
USC00348900,34.3325,-96.6789,267.9,OK,TISHOMINGO 6N MESONET,,
USC00348884,34.1925,-96.6442,195.7,OK,TISHOMINGO NATL WR,,
USC00348884,34.2069,-96.6425,202.4,OK,TISHOMINGO NATL WR,,
US1OKTL0053,36.1074,-95.9143,230.4,OK,TULSA 1.4 S,,
US1OKTL0049,36.0924,-95.9311,213.1,OK,TULSA 2.6 SSW,,
US1OKTL0035,36.1483,-95.8618,195.4,OK,TULSA 3.4 ENE,,
US1OKTL0014,36.0572,-95.873,224.9,OK,TULSA 5.4 SSE,,
US1OKTL0029,36.0376,-95.8967,222.5,OK,TULSA 6.3 S,,
US1OKTL0039,36.0967,-96.0231,217.0,OK,TULSA 6.3 WSW,,
USW00013968,36.1994,-95.8872,198.1,OK,TULSA INTL AP,,72356
USW00053908,36.0394,-95.9844,194.5,OK,TULSA R L JONES JR AP,,
USC00349017,36.8136,-100.8636,824.5,OK,TURPIN 4 SSE,,
US1OKBV0006,36.7878,-100.8392,793.1,OK,TURPIN 6.1 SSE,,
USC00349023,34.6147,-95.2803,182.9,OK,TUSKAHOMA,,
USC00349032,34.5011,-97.5433,291.7,OK,TUSSY,,
USC00349086,35.3672,-97.8872,382.5,OK,UNION CITY 3 SE,,
USC00349101,36.3481,-94.8244,242.3,OK,UPPER SPAVINAW PORT,,
USC00349118,33.9981,-95.1433,144.8,OK,VALLIANT 3 W,,
USC00349130,34.5289,-97.7647,340.8,OK,VELMA 7NW MESONET,,
US1OKSQ0001,35.529,-94.8848,216.7,OK,VIAN 5.3 ENE,,
USC00349172,36.1508,-99.3003,690.4,OK,VICI,,
USC00349172,36.1664,-99.3039,664.5,OK,VICI 1NNW,,
USC00349203,36.5469,-95.1322,224.0,OK,VINITA 2 N,,
USC00349212,34.9003,-99.8614,573.0,OK,VINSON,,
USC00349213,34.9578,-99.9414,582.8,OK,VINSON 6NW,,
USC00349247,35.9675,-95.3739,179.8,OK,WAGONER,,
USC00349278,34.3603,-98.3006,306.3,OK,WALTERS,,
USC00349282,34.3997,-98.3458,324.0,OK,WALTERS 4NW MESONET,,
USC00349298,36.9219,-95.7986,268.2,OK,WANN,,
US1OKOK0029,35.5211,-97.6145,398.1,OK,WARR ACRES 0.4 SSE,,
USC00349346,34.9819,-97.5208,344.7,OK,WASHINGTON 6SSW MESONET,,
USC00349364,35.8578,-98.4139,466.3,OK,WATONGA,,
USC00349370,35.8417,-98.5261,516.9,OK,WATONGA 7W MESONET,,
USC00349395,34.1747,-97.9964,278.0,OK,WAURIKA,HCN,
USC00349400,34.1678,-97.9883,282.9,OK,WAURIKA 1ENE MESONET,,
USC00349404,36.5758,-98.8797,459.6,OK,WAYNOKA,,
USC00349422,35.52,-98.6986,493.2,OK,WEATHERFORD,HCN,
USC00349428,35.5083,-98.775,538.0,OK,WEATHERFORD 4WSW MESNT,,
USC00349445,35.4814,-95.2039,167.6,OK,WEBBERS FALLS 5 WSW,HCN,
USC00349479,35.5828,-96.3958,256.9,OK,WELTY 3 SSE,,
US1OKAD0003,35.9902,-94.5716,345.0,OK,WESTVILLE 0.2 ENE,,
USC00349571,35.2614,-96.2081,213.4,OK,WETUMKA 3 NE,,
USC00349575,35.1314,-96.5389,280.4,OK,WEWOKA  3 SW,,
USC00349575,35.1314,-96.5389,280.4,OK,WEWOKA 3 SW,,
USC00349629,34.7325,-98.7125,507.5,OK,WICHITA MTN WR,,
USC00349634,34.9611,-95.1711,193.5,OK,WILBURTON 9 ENE,,
USC00349668,35.0522,-99.5125,531.9,OK,WILLOW,,
USC00349724,34.9417,-94.7039,160.0,OK,WISTER 3S,,
USC00349760,36.4408,-99.3817,574.5,OK,WOODWARD,,
USC00349760,36.4408,-99.3819,579.1,OK,WOODWARD,,
USC00349768,36.4231,-99.4167,624.8,OK,WOODWARD 2WSW MESONET,,
US1OKWW0007,36.4124,-99.4964,666.6,OK,WOODWARD 5.2 W,,
US1OKPY0016,36.1143,-96.6936,270.4,OK,YALE 0.4 E,,
CAW00064757,44.2325,-79.7811,246.0,ON,EGBERT 1 W,,
USC00350036,42.1761,-119.8961,1396.9,OR,ADEL,,
USC00350036,42.1761,-119.8958,1399.0,OR,ADEL,,
US1ORLN0003,44.611,-123.0853,69.5,OR,ALBANY 0.5 SE,,
US1ORLN0044,44.6232,-123.079,69.5,OR,ALBANY 0.7 NE,,
US1ORLN0042,44.6022,-123.0844,72.5,OR,ALBANY 1.1 SSE,,
US1ORLN0047,44.5873,-123.0958,72.8,OR,ALBANY 2.1 S,,
US1ORBN0053,44.6553,-123.1257,107.6,OR,ALBANY 3.1 NNW,,
USC00350118,42.9694,-119.9933,1320.4,OR,ALKALI LAKE,,
USC00350145,44.4044,-123.7533,70.1,OR,ALSEA FH (FALL CREEK),,
USC00350189,42.55,-118.55,1456.6,OR,ANDREWS WESTON MINE,,
USC00350197,44.8197,-120.7533,923.5,OR,ANTELOPE 6 SSW,,
USC00350217,42.2461,-123.1764,410.3,OR,APPLEGATE,,
USC00350265,45.7211,-120.2064,84.4,OR,ARLINGTON,,
USC00350304,42.2128,-122.7144,532.2,OR,ASHLAND,HCN,
USC00350304,42.2131,-122.7147,527.0,OR,ASHLAND,HCN,
USC00350312,44.7261,-120.7531,783.3,OR,ASHWOOD,,
USW00094224,46.1569,-123.8825,2.7,OR,ASTORIA RGNL AP,HCN,72791
US1ORMN0037,44.8651,-122.8723,130.8,OR,AUMSVILLE 1.4 N,,
USW00094281,45.2486,-122.7686,59.7,OR,AURORA STATE AP,,
USC00350356,44.5747,-118.4914,1284.1,OR,AUSTIN 3 S,,
USS0017D02S,45.21,-117.19,2255.5,OR,Aneroid Lake #2,,
USS0022G06S,42.87,-122.17,1831.8,OR,Annie Springs,,
USS0019D02S,45.19,-119.25,1758.7,OR,Arbuckle Mtn,,
US1ORBK0008,44.897,-117.8742,1022.0,OR,BAKER CITY 8.8 NNW,,
USW00024130,44.8428,-117.8086,1024.4,OR,BAKER CITY MUNI AP,HCN,
USC00350471,43.1497,-124.4019,6.1,OR,BANDON 2 NNE,,
USC00350471,43.15,-124.4006,7.0,OR,BANDON 2 NNE,,
US1ORCS0011,43.2142,-124.3711,51.5,OR,BANDON 7.1 NNE,,
USC00350501,43.9456,-120.2169,1210.1,OR,BARNES STN,,
US1ORWS0031,45.4662,-122.8088,88.1,OR,BEAVERTON 0.7 SSE,,
US1ORWS0005,45.5003,-122.8014,75.9,OR,BEAVERTON 1.9 NNE,,
USC00350595,45.4547,-122.8203,82.3,OR,BEAVERTON 2 SSW,,
USC00350652,44.2867,-122.0386,655.9,OR,BELKNAP SPRINGS 8 N,,
USC00350652,44.2867,-122.0389,655.9,OR,BELKNAP SPRINGS 8 N,,
USC00350694,44.0567,-121.285,1115.6,OR,BEND,HCN,
USC00350694,44.0569,-121.285,1115.6,OR,BEND,HCN,
US1ORDS0017,44.0729,-121.3564,1154.0,OR,BEND 2.3 WNW,,
US1ORDS0047,44.0878,-121.3508,1121.4,OR,BEND 2.5 NW,,
US1ORDS0039,44.1374,-121.3409,1028.7,OR,BEND 5.1 NNW,,
USC00350699,44.1183,-121.2103,1023.5,OR,BEND 7 NE,,
USC00350723,43.9092,-118.1522,996.7,OR,BEULAH,,
US1ORBN0013,44.6383,-123.5772,263.0,OR,BLODGETT 1 N,,
USC00350856,42.2208,-120.5792,1389.9,OR,BLY 4 SE,,
USC00350858,45.8472,-119.6933,85.3,OR,BOARDMAN,,
US1ORKL0014,42.3005,-121.4081,1358.8,OR,BONANZA 7.0 N,,
USC00350897,45.6361,-121.9519,18.9,OR,BONNEVILLE DAM,,
USC00350897,45.6353,-121.9522,18.9,OR,BONNEVILLE DAM,,
US1ORCC0081,45.4276,-122.365,159.1,OR,BORING 0.6 WSW,,
USC00351058,42.0569,-124.2653,77.7,OR,BROOKINGS,,
USC00351058,42.0464,-124.2878,25.0,OR,BROOKINGS,,
USC00351055,42.03,-124.2453,15.2,OR,BROOKINGS 2 SE,HCN,
US1ORCY0015,42.105,-124.3057,210.9,OR,BROOKINGS 3.2 NNW,,
US1ORCY0016,42.1087,-124.3036,267.6,OR,BROOKINGS 3.4 N,,
US1ORCY0001,42.0707,-124.2102,20.4,OR,BROOKINGS 4.2 ENE,,
USC00351067,43.8094,-120.6,1414.3,OR,BROTHERS,,
US1ORLN0008,44.4187,-123.0304,123.1,OR,BROWNSVILLE 3.0 NW,,
USC00351124,43.0661,-118.8683,1260.3,OR,BUENA VISTA STN,,
USC00351149,42.18,-122.9853,594.1,OR,BUNCOM 1 NNE,,
USC00351174,42.7772,-117.8525,1197.9,OR,BURNS JUNCTION,,
USW00094185,43.595,-118.9564,1261.9,OR,BURNS MUNI AP,,72683
USS0022E10S,44.33,-122.09,1438.7,OR,Bear Grass,,
USS0018D09S,45.15,-118.22,1569.7,OR,Beaver Reservoir,,
USS0022G21S,42.05,-122.85,1844.0,OR,Big Red Mountain,,
USS0023G15S,42.08,-123.34,1563.6,OR,Bigelow Camp,,
USS0022G13S,42.41,-122.27,1609.3,OR,Billie Creek Divide,,
USS0021D33S,45.43,-121.86,1112.5,OR,Blazed Alder,,
USS0018E16S,44.25,-118.52,1789.2,OR,Blue Mountain Spring,,
USS0018E05S,44.83,-118.19,1783.1,OR,Bourne,,
USS0018D20S,45.36,-118.47,1380.7,OR,Bowman Springs,,
US1ORCC0003,45.2008,-122.6375,57.3,OR,CANBY 0.2 S,,
US1ORGR0004,44.24,-119.09,1462.7,OR,CANYON CITY 12.6 SSW,,
USC00351354,42.9419,-123.28,213.4,OR,CANYONVILLE 2S,,
USC00351407,45.6778,-121.8736,43.3,OR,CASCADE LOCKS,,
USC00351433,44.3914,-122.4811,292.6,OR,CASCADIA,HCN,
US1ORJS0024,42.1707,-123.6375,424.3,OR,CAVE JUNCTION 0.4 ENE,,
USC00351448,42.1597,-123.6422,419.7,OR,CAVE JUNCTION 1 WNW,,
US1ORJC0008,42.4875,-122.9481,390.8,OR,CENTRAL POINT 10 N,,
USC00351546,43.2292,-121.7894,1450.8,OR,CHEMULT,,
USC00351574,42.7036,-121.9953,1274.1,OR,CHILOQUIN 12 NW,,
USC00351574,42.7036,-121.9953,1274.1,OR,CHILOQUIN 12 NW (FORT KLAMATH),,
USC00351643,46.1081,-123.2058,6.7,OR,CLATSKANIE,,
USC00351682,45.205,-123.8925,3.7,OR,CLOVERDALE,,
US1ORCC0019,45.1725,-122.4375,214.0,OR,COLTON 1 E,,
USC00351765,45.2325,-120.1817,865.6,OR,CONDON,HCN,
USC00351765,45.2408,-120.1789,878.1,OR,CONDON,HCN,
US1ORCS0007,43.3748,-124.2302,54.9,OR,COOS BAY 1 NNW,,
US1ORCS0014,43.3835,-124.2639,67.1,OR,COOS BAY 1.7 WNW,,
USW00004141,43.2717,-124.3186,3.7,OR,COOS BAY 8 SW,,
USW00004141,43.2717,-124.3186,3.7,OR,COOS BAY 8 SW,,72695
USC00351836,43.1872,-124.2025,7.0,OR,COQUILLE CITY,,
US1ORWS0124,45.4504,-123.0111,60.0,OR,CORNELIUS 5.1 SSE,,
US1ORBN0040,44.5745,-123.2654,69.8,OR,CORVALLIS 0.6 ENE,,
US1ORBN0101,44.5889,-123.2943,128.6,OR,CORVALLIS 1.5 NNW,,
US1ORBN0007,44.5867,-123.2981,154.2,OR,CORVALLIS 1.5 NW,,
US1ORBN0032,44.5464,-123.2592,71.3,OR,CORVALLIS 1.9 SSE,,
USW00004236,44.4186,-123.3258,95.1,OR,CORVALLIS 10 SSW,,
USW00004236,44.4186,-123.3258,95.1,OR,CORVALLIS 10 SSW,,72696
US1ORBN0085,44.5326,-123.2617,72.8,OR,CORVALLIS 2.7 SSE,,
US1ORBN0041,44.6225,-123.2375,81.4,OR,CORVALLIS 4.0 NNE,,
USC00351862,44.6342,-123.19,68.6,OR,CORVALLIS STATE UNIV,HCN,
USC00351877,44.5078,-123.4575,180.4,OR,CORVALLIS WATER BUREAU,,
US1ORLA0114,43.8031,-123.0032,247.2,OR,COTTAGE GROVE 2.6 E,,
USC00351897,43.7917,-123.0275,181.4,OR,COTTAGE GROVE 2E,HCN,
US1ORLA0068,43.7088,-122.9808,273.7,OR,COTTAGE GROVE 6.8 SSE,,
US1ORLA0167,43.7121,-122.9794,257.6,OR,COTTAGE GROVE 7.0 SSE,,
USC00351902,43.7178,-123.0578,253.3,OR,COTTAGE GROVE DAM,,
USC00351914,44.1308,-122.2419,384.0,OR,COUGAR DAM,,
USC00351926,45.2964,-117.7903,954.0,OR,COVE 1 E,,
USC00351926,45.3064,-117.7967,933.3,OR,COVE 1 E,,
USC00351946,42.8967,-122.1328,1973.6,OR,CRATER LAKE NPS HQ,HCN,
USC00351946,42.8978,-122.1339,1976.6,OR,CRATER LAKE NPS HQ,HCN,
US1ORLA0036,43.9147,-123.0119,165.5,OR,CRESWELL 0.4 SE,,
USC00352010,43.7228,-123.2086,121.9,OR,CURTIN NEAR,,
USS0022F03S,43.59,-122.06,1554.5,OR,Cascade Summit,,
USS0021F22S,43.23,-121.81,1478.3,OR,Chemult Alternate,,
USS0021D13S,45.1,-121.75,1036.3,OR,Clackamas Lake,,
USS0021D12S,45.19,-121.69,1161.3,OR,Clear Lake,,
USS0022G24S,42.53,-122.18,1810.5,OR,Cold Springs Camp,,
USS0018D08S,45.19,-118.55,1472.2,OR,County Line,,
USS0020G12S,42.64,-120.95,1883.7,OR,Crazyman Flat,,
US1ORPK0021,44.9245,-123.3084,101.8,OR,DALLAS 0.3 NE,,
USC00352112,44.9464,-123.2908,88.4,OR,DALLAS 2 NE,,
USC00352112,44.9464,-123.2911,88.4,OR,DALLAS 2 NE,,
USC00352135,42.9447,-117.3389,1287.8,OR,DANNER,HCN,
USC00352173,44.5564,-119.6447,688.8,OR,DAYVILLE 8 NW,,
USC00352292,44.7242,-122.2547,371.9,OR,DETROIT DAM,,
US1ORLA0019,43.9172,-122.8244,202.4,OR,DEXTER 1 W,,
US1ORDG0047,43.1068,-123.4283,157.0,OR,DILLARD 0.3 N,,
USC00352325,45.4833,-123.1242,50.3,OR,DILLEY 1 S,,
USC00352325,45.4633,-123.1136,59.1,OR,DILLEY 2 S,,
USC00352374,43.7819,-122.9628,249.9,OR,DORENA,,
USC00352374,43.7822,-122.9631,249.9,OR,DORENA,,
USC00352406,43.6656,-123.3275,89.0,OR,DRAIN,HCN,
USC00352406,43.6592,-123.325,89.0,OR,DRAIN,HCN,
USC00352415,43.8081,-118.3775,1071.4,OR,DREWSEY,,
USC00352440,45.4539,-121.1303,405.4,OR,DUFUR,HCN,
USS0022E08S,44.52,-122.09,1124.7,OR,Daly Lake,,
USS0019E03S,44.45,-119.93,1783.1,OR,Derr.,,
USS0022F18S,43.19,-122.14,1609.3,OR,Diamond Lake,,
USC00352493,45.2742,-122.2019,282.2,OR,EAGLE CREEK 9 SE,,
USC00352493,45.2761,-122.2019,282.2,OR,EAGLE CREEK 9 SE,,
USC00352597,45.5669,-117.9239,822.0,OR,ELGIN,,
US1ORUN0001,45.7056,-117.9083,875.7,OR,ELGIN 9.8 N,,
USC00352632,43.6425,-123.5828,41.8,OR,ELKTON 1SW,,
USC00352632,43.6425,-123.5833,38.1,OR,ELKTON 1SW,,
USC00352633,43.5992,-123.5992,36.6,OR,ELKTON 3 SW,,
USC00352654,45.5575,-118.4639,1168.0,OR,EMIGRANT SPRINGS,,
USC00352675,45.4,-117.2667,1182.6,OR,ENTERPRISE 2 S,,
USC00352678,45.7083,-117.1528,999.7,OR,ENTERPRISE 20 NNE,,
USC00352693,45.2689,-122.3186,137.2,OR,ESTACADA 2 SE,,
USC00352693,45.2694,-122.3167,156.7,OR,ESTACADA 2 SE,,
US1ORCC0076,45.3321,-122.425,102.1,OR,ESTACADA 5.2 WNW,,
US1ORLA0051,44.0231,-123.1403,249.0,OR,EUGENE 2.5 SW,,
US1ORLA0026,44.0706,-123.0658,129.5,OR,EUGENE 2.6 ENE,,
US1ORLA0054,44.0214,-123.1558,324.9,OR,EUGENE 3 SW,,
US1ORLA0007,44.0975,-123.0936,119.2,OR,EUGENE 3.2 NNE,,
USW00024221,44.1278,-123.2206,107.6,OR,EUGENE MAHLON SWEET AP,,72693
USS0018E03S,44.87,-118.11,1679.4,OR,Eilertson Meadows,,
USS0018D04S,45.56,-118.45,1158.2,OR,Emigrant Springs,,
USC00352775,43.2589,-124.0233,59.4,OR,FAIRVIEW 4 NE,,
USC00352805,44.8578,-123.4308,128.0,OR,FALLS CITY #2,,
USC00352800,44.8358,-123.4525,210.3,OR,FALLS CITY 2 SSW,,
USC00352867,44.0494,-123.3703,147.8,OR,FERN RIDGE-VENETA,,
USC00352876,42.2642,-118.6758,1288.4,OR,FIELDS,,
USC00352972,43.9703,-124.1153,3.7,OR,FLORENCE,,
USC00352973,44.0042,-124.0947,22.9,OR,FLORENCE #2,,
USC00352973,44.0039,-124.0947,22.9,OR,FLORENCE #2,,
US1ORLA0076,43.9956,-124.115,20.7,OR,FLORENCE 0.9 NW,,
US1ORLA0003,44.0069,-124.1247,20.4,OR,FLORENCE 1.8 NW,,
USC00352974,43.1914,-123.5545,213.4,OR,FLOURNOY VALLEY,,
USC00352997,45.5247,-123.1028,54.9,OR,FOREST GROVE,HCN,
USC00352997,45.5247,-123.1025,54.9,OR,FOREST GROVE,HCN,
USC00353038,44.9983,-120.2175,807.7,OR,FOSSIL,,
USC00353047,44.4139,-122.6728,167.6,OR,FOSTER DAM,,
USC00353095,43.3936,-121.2122,1404.8,OR,FREMONT 5 NW,HCN,
USC00353014,46.1358,-123.8783,12.8,OR,FT CLATSOP NATL MEM,,
USS0018G02S,42.71,-118.63,2334.8,OR,Fish Creek,,
USS0022G14S,42.38,-122.35,1420.4,OR,Fish Lk.,,
USS0022G12S,42.44,-122.23,1819.7,OR,Fourmile Lake,,
USC00353193,43.7464,-124.1217,9.1,OR,GARDINER 1 N,,
US1ORYM0001,45.4,-123.183,89.9,OR,GASTON 3.2 SW,,
USC00353232,42.205,-121.1314,1478.3,OR,GERBER DAM,,
USC00353232,42.2053,-121.1314,1484.4,OR,GERBER DAM,,
USC00353250,45.7,-118.3667,530.0,OR,GIBBON,,
US1ORDG0010,43.2957,-123.0787,283.5,OR,GLIDE 1.1 SE,,
US1ORDG0026,43.2594,-123.1018,261.2,OR,GLIDE 2.9 SSW,,
USC00353320,43.295,-123.1031,226.2,OR,GLIDE 2NW,,
USC00353356,42.4036,-124.4242,15.2,OR,GOLD BEACH RS,,
US1ORJC0029,42.4335,-123.0531,345.6,OR,GOLD HILL 0.2 WSW,,
USC00353402,45.3014,-121.7417,1213.1,OR,GOVERNMENT CAMP,,
USC00353402,45.3008,-121.7425,1213.1,OR,GOVERNMENT CAMP,,
US1ORYM0008,45.0905,-123.6671,122.2,OR,GRAND RONDE 3.5 NW,,
USC00353445,42.4244,-123.3236,283.5,OR,GRANTS PASS,HCN,
USC00353445,42.4239,-123.3219,284.1,OR,GRANTS PASS,HCN,
US1ORJS0010,42.3573,-123.29,489.5,OR,GRANTS PASS 6.1 SSE,,
US1ORJS0016,42.4489,-123.5106,342.0,OR,GRANTS PASS 9.5 W,,
USC00353509,42.1258,-122.545,742.2,OR,GREEN SPRINGS PWR PLT,,
USC00353509,42.1211,-122.5481,748.6,OR,GREEN SPRINGS PWR PLT,,
USC00353542,44.5175,-120.9389,1107.9,OR,GRIZZLY,,
USS0021G04S,42.21,-121.13,1490.5,OR,Gerber Reservoir,,
USS0018E08S,44.76,-118.31,1649.0,OR,Gold Center,,
USS0021D01S,45.62,-121.7,1008.9,OR,Greenpoint,,
USC00353604,44.8736,-117.1094,812.3,OR,HALFWAY,,
USC00353604,44.8772,-117.1094,808.6,OR,HALFWAY,,
US1ORCC0066,45.434,-122.5036,180.4,OR,HAPPY VALLEY 1.7 ESE,,
USC00353692,42.5483,-119.6556,1711.8,OR,HART MTN REFUGE,,
USC00353692,42.5486,-119.6558,1712.4,OR,HART MTN REFUGE,,
USC00353705,45.3128,-123.35,230.4,OR,HASKINS DAM,,
USC00353770,45.4486,-122.1547,228.0,OR,HEADWORKS PORTLAND WTR,HCN,
USC00353770,45.4486,-122.1547,228.0,OR,HEADWORKS PORTLAND WTR B,HCN,
USC00353827,45.3653,-119.5639,574.5,OR,HEPPNER,HCN,
USC00353847,45.8289,-119.2636,195.1,OR,HERMISTON 1 SE,HCN,
USC00353818,45.8619,-119.312,140.2,OR,HERMISTON 2 NW,,
USW00004113,45.8258,-119.2611,195.4,OR,HERMISTON MUNI AP,,
USC00353908,45.5139,-122.99,48.8,OR,HILLSBORO,,
US1ORWS0081,45.5271,-122.9654,55.8,OR,HILLSBORO 1.3 W,,
USC00353971,44.3525,-122.7842,185.9,OR,HOLLEY,,
USC00353995,43.9281,-124.1069,35.1,OR,HONEYMAN SP,,
US1ORHR0007,45.7003,-121.5321,160.6,OR,HOOD RIVER 0.8 SW,,
US1ORHR0005,45.5704,-121.5541,472.1,OR,HOOD RIVER 9.8 S,,
USC00354003,45.6847,-121.5175,152.4,OR,HOOD RIVER EXP STN,HCN,
USC00354003,45.6847,-121.5175,152.4,OR,HOOD RVR EXP STN,HCN,
USC00354060,42.2292,-122.3814,1392.0,OR,HOWARD PRAIRIE DAM,,
USC00354098,44.3564,-117.255,643.1,OR,HUNTINGTON,,
USS0018D19S,45.7,-118.11,1499.6,OR,High Ridge,,
USS0021E06S,44.42,-121.86,1460.0,OR,Hogg Pass,,
